,Unnamed: 0,original,perturbed,type,labels
28,38,@user @user A stark reminder that @user and you are trying to con us with chequers and a bit of our waters back - not good enough - @user @user  @user @user @user @user @user @user appeasing is not a good look @user,@user @user A stark reminder that @user and you are trying to con us with chequers and a dick of our waters back - not good enough - @user @user  @user @user @user @user @user @user appeasing is not a good look @user,Successful,1.0
29,931,@user So it moves forward. Damn the facts as long as you keep up the narrative! The Dangerous line is the sliding scale line that you bunch of liberal idiots use to vilify Conservatives or justify the actions of liberals,@user So it moves forward. Damned the facts as long as you keep up the narrative! The Dangerous line is the sliding scale line that you bunch of liberal cons use to vilify Conservatives or justify the actions of liberals,Successful,2.0
30,93,"@user Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Burn in hell-  Jon.""""","@user Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Incineration in hell-  Jon.""""",Successful,2.8
31,912,@user @user @user Silly rabbit 🐇 laws and rules aren’t for liberals.,@user @user @user Absurdity rabbit 🐇 laws and rules aren’t for liberals.,Successful,2.8
32,467,@user Bono is clearly a racist,@subscriber Bono is certainly a racism,Successful,2.4
33,558,"@user Billions of Dollars is being spent on new plants all around the country!""""  Can someone on the MAGA side please point me to what new plants are currently under construction?  Because this is false as I understand it.","@user Trillions of Balls is being devoting on newest seedlings all around the motherland!""""  Can nobody on the MAGA flanks please subject me to what newest plant are ever under edifice?  Because this is fakes as me fathom it.",Successful,1.4
34,762,@user Ahhh Lurch  go back to wind surfing.,@user Yuck Lurch  go back to wind surfing.,Successful,3.0
35,444,@user @user @user @user Who is fawning? And who are you to decide who is and who isn't reasonable? It is fully possible to be reasonable and still be wrong. I'm guessing you have never watched Daves show and are going by what you have heard from people you are fawning over.,@user @user @user @user Who is fawning? And who are you to decide who is and who isn't reasonable? It is fully possible to be reasonable and still be wrong. I'm guessing you have never watched Daves show and are going by what you have heard from people you are besotted over.,Successful,2.2
36,132,The “Law and Order” president really hates law enforcement! Lol #MAGA,The “Law and Order” president really hated law enforcement! Lol #MAGA,Successful,3.4
37,695,@user @user Everybody Talks About the Weather . . . We Don't: We confront them when we make sure that what doesn't suit us never happens again. Don’t blather that it is too violence. The action #AntiFa is not crocheting doilies!,@user @user Everybody Talks About the Climate . . . We Don't: We tussle them when we confer sure that what doesn't frock ourselves never derives again. Knack’t bullcrap that it is too violence. Both acts #AntiFa is not darning hankies!,Successful,1.8
38,572,@user .@USER your the perfect example of why Americans despise lying liberals. Disgusting,@user .@USER your the perfect example of why Americans despise iie liberals. Unsavory,Successful,2.0
39,4,@user She has become a parody unto herself? She has certainly taken some heat for being such an....well idiot. Could be optic too  Who know with Liberals  They're all optics.  No substance,@subscriptions Herself has become a parody unto herself? Her has certainly taken some heats for being such an....well witless. Could be optic too  Who know with Liberals  They're all optics.  No elements,Successful,2.0
40,893,"@user Re-read my tweet Brian, gun control"""" not ban (your blatant exaggeration not withstanding). 🙄""""","@user Re-read my twitter Darren, gun control"""" not aban (your insolent mongering not endure). 🙄""""",Successful,1.8
41,270,The Trump Alert System in action. #Trump2020 #TRUMP2020 #MAGA,Both Vagrant Vigilante System in acts. #Trump2020 #TRUMP2020 #MAGA,Successful,1.2
42,412,@user Hillary is a good reason to keep the electoral college.,@user Hillary is a buena excuses to persists the electoral college.,Successful,1.8
43,118,@user @user @user @user Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.,@user @user @user @user Whoa!  Angie!!! Back off that philosophic!  You're evaporate to confuse the liberals.,Successful,1.6
44,403,@user He is an israeli puppet.,@wearer It is an israeli puppeteer.,Successful,1.6
45,925,@user Deep corruption in the Puerto Rican government is the cause for the ppls misery. Billions sent &amp; you don’t have the foresight to harden &amp; secure the power system on an island that will most likely get hit again. This is the Puerto Rican’s government ms fault.,@user Deep corrupted in the Puerto Rican government is the cause for the ppls misery. Billions sent &amp; you don’t have the foresight to harden &amp; secure the power system on an island that will most likely get hit again. This is the Puerto Rican’s government ms fault.,Successful,3.0
46,659,@user Did you hear that @user had a game taken away from her because she called an official a theif after he took a point and he only took a game away from her because she is a woman and he'd never have done that to a man? Would love to hear your thoughts on this,@user Do you listening that @username were a plaything taken away from her because she called an bureaucrat a theif after he grabbed a points and he only took a gaming away from her because she is a woman and he'd never have done that to a man? Cant adore to hear your thinks on this,Successful,1.8
47,131,@user GOD DAMN IT... YOU ARE SO RIGHT. THERE'S NO GOING WRONG WITH THIS STUFF.,@user GOD DAMN IT... YOU ARE SO RIGHT. THERE'S NOR GOING WRONG WITH THIS STUFF.,Successful,2.2
48,854,@user @user @user Time I’m really starting to hate that word....she had all the time in the world to open her mouth...really shut up about time! Enough of this left....Liberals bull shit about time! You and she have no case! Actually time is what is Hurting her case!,@user @user @user Time I’m really starting to antipathy that word....she had all the time in the world to open her lips...really shuts up about time! Enough of this left....Liberals bull scheisse about time! You and she have no case! Actually time is what is Hurting her case!,Successful,2.6
49,550,@user LIAR!!!!.... see Clarence Thomas confirmation.... this was never about the lie!..it was always a delay tactic...nothing more...disgusting liberals and the Game they call 'politics',@subscriptions FALSEHOOD!!!!.... see Clarence Thomas confirmation.... this was never about the lie!..it was always a delay tactic...nothing more...disgusting liberals and the Game they call 'politics',Successful,2.4
50,363,@user @user @user @user If the justice system is working against American values then the results of this graph would be a badge of HONOR for our great President and his supporters! Stop the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,@user @user @user @user If the justice system is working against American usefulness then the concluding of this graph would be a pennant of HONOR for our massive President and his supporters! Arrest the liberals dead in their tracks! #NotBakingYourCake #ProudToLoveJesus,Successful,1.6
51,378,@user Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,@user Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling butthead.  😁,Successful,3.0
52,675,@user @user @user I know you're not this naive. Those people make up a very small % of Trump supporters. Do all Liberals support terrorist and (groups such as Antifa?,@user @user @user I know you're not this naive. Those people make up a very small % of Trump supporters. Do all Liberals support terrorism and (groups such as Antifa?,Successful,4.0
53,993,"@user @user @user @user @user needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"""" just a word. If she ignores it. she is part of problem. Ineffective leadership entrenches this rot in ALP party culture""""","@user @user @user @user @user needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"""" just a word. If she ignores it. she is part of disorder. Ineffective leader entrenches this rot in ALP party culture""""",Successful,2.8
54,255,@user everyone's ragging your ass on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,@user everyone's ragging your cul on Puerto rico Don. The mayor put a stop to the work being done out there a while back.,Successful,2.2
55,430,this cant be legal ... Right? #KAG #MAGA,this messed sunt moral ... Entitled? #KAG #MAGA,Successful,1.0
56,932,@user Lol same. Mom: why don’t you do art of real people? Me: he is a real people.,@user Lol same. Breast: why don’t you played arty of substantive folks? Me: he is a factual hombres.,Successful,1.2
57,700,@user While for Republicans there's no difference in % of AGW belief between PhDs and college freshmen because conservatives are more open-minded people who are able to question consensus; plus tend to get degrees in more practical fields like eng. instead of airy fairy artsy BS.,@user While for Republicans there's no imbalance in % of AGW cults between PhDs and college freshmen because conservatives are more open-minded people who are skilful to point consensus; plus sloping to get degrees in more factual camps like ingles. however of airy fairy fartsy BS.,Successful,2.0
58,222,@user All liberals should cross the floor and leave Trudeau all alone to implode! Guy is leading  our country into financial disaster!,@user Any liberals should cross the floor and leave Trudeau all alone to implode! Guy is culminating  our country into financial disaster!,Successful,2.0
59,800,@user Just noticed that twitter will block anything about a certain billionaire who buys people to accuse conservatives of wrong doing.,@user Just proved that twitter will block anything about a concrete billionaire who buys people to impeach conservatives of bad ai.,Successful,1.4
60,539,@user You are so dope man,@subscriber Thyself are well dope husband,Successful,1.2
61,862,@user I cackle at something different shit every time I watch it lol,@user I cackle at something different damned every time I watch it lol,Successful,2.6
62,773,@user @user And that's where you are seeing what you want to see. You think these people want to look manly and powerful. I see them expressing solidarity. what a useless thing to mock.,@user @user And that's where you are seeing what you want to see. You think these people want to look manly and powerful. I see them expressing solidarity. what a futile thing to mock.,Successful,3.2
63,341,@user Graham you are on the wrong side of history.,@user Grahams you are on the inappropriate flanks of history.,Successful,2.8
64,745,@user @user The purrfect portrait! She even has her tail wrapped around her paws! She is beautiful in this shot!,@user @user The purrfect spitting! She even has her tail wrapped around her paws! She is delicious in this kiiled!,Successful,1.6
65,436,@user He is reprehensible. Him and Durbin.,@user He is reprehensible. Himself and Durbin.,Successful,3.2
66,573,@user @user Landon sucks I asked him for my birthday if I could play with him but he never got back to me so Landon you suck,@user @user Landon disturbs I asked him for my birthday if I could play with him but he never got back to me so Landon you tickling,Successful,1.8
67,404,@user @user Melting snow flakes,@user @user Melting blizzards flakes,Successful,2.0
68,459,@user @user Yes as the Democrats and liberals continue to sabotage the November elections it would be the intelligent thing to do so say 20+Million Veterans,@user @user Yeah as the Democrats and liberals continue to sabotage the November voters it would be the intelligent thing to wo afterward speak 20+Trillion Militants,Successful,1.6
69,995,"@user Attention! @user is publicizing an ANTIFA target list on his account. The list has high profile names AND many random Trump Supporters' names. Twitter has NOT suspended this account. Please help report him. (check out his account Lists"""" ).""""","@user Scrupulous! @user is publicizing an ANTIFA blanco slates on his gl. The slates ha big describing nouns THUS big thoughtless Trump Supporters' names. Twitter gets NOR suspended this account. Please supports report him. (ticked out his auditors Rated"""" ).""""",Successful,1.2
70,606,A few things that happened to me in between #KUFball road wins:  -got married -had sex twice -got divorced,another lite thing that went to me in between #KUFball freeways sieg:  -gets women -had sex twice -got estranged,Successful,1.4
71,565,@user You're a piece of shit for saying that FEMA was successful in helping Puerto Rico after hurricane Maria. 3000 people died. You think that's successful? You really have no soul. You're a fucking horrible human being. I don't even think you're human. FUCK YOU!!!,@shoppers You're a part of shite for eloquent that FEMA was helpful in helping Puerto Harbours after hurricane Maria. 3000 individuals bereavement. Thyself contemplation that's positive? You really enjoy no alma. You're a merde fearsome humanitarian being. I don't even view you're humanitarian. ACCURSED THY!!!,Successful,1.6
72,831,@user @user @user @user @user Maybe they should have started the checks 10 years ago Arron then there wouldn’t be so many Bloody Liberals in the Party.,@user @user @user @user @user Imaginable they should have cranking the exam 10 olds till Arron then there wouldn’t be so many Bloody Liberals in the Party.,Successful,1.8
73,639,@user @user tough to speak your mind at work if your a conservative..amazing that this occurred in work setting. Bizarre.,@user @user tough to speak your wits at jobs if your a conservative..brilliant that this spoken in labor fixture. Bizarre.,Successful,1.8
74,32,@user She Wants Gun Control? Figures,@user Herself Wants Gun Control? Fingers,Successful,1.6
75,463,@user @user @user @user I've noticed a lot of conservatives are thoroughly disingenuous when engaging in twitter.,@user @user @user @user I've realized a lot of conservatives are utterly phony when perpetrating in facebook.,Successful,1.4
76,471,@user After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!,@customers Upon the BIDEN prevail the mid-terms easily there alacrity be no reason we prob bring on the masks and grab sidearms to go all #ANTIFA on volk amateur you clowns have been doing. Going to be so much fun!!!!,Successful,1.2
77,458,@user Oh fuck yeah,@user Oh hell yeah,Successful,3.8
78,987,@user  I love the comments about squishy conservatives and their support of the need for guest workers. Sounds like @user .,@user  I cared the suspending about squishy conservatives and their pomoc of the compels for guest serfs. Sounds like @user .,Successful,1.4
79,119,"1) Ultimately, the defense of Kavanaugh by Republicans, conservatives, their media and public is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'race neutral.'""""""""","1) Ultimately, the advocating of Kavanaugh by Republicans, republicans, their presse and pubic is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'purebred unprejudiced.'""""""""",Successful,1.6
80,134,"@user @user @user @user @user ...how you want to be defined""""? PUL-EASE! When you live under a 24/7/365 MSMedia SHIT-SMEAR to the point you have Marxine Waters sending her ANTIFA minions out to threaten you in public places - you learn not to give a F*CK what the """"Pavlovian Left"""" thinks. Night, night 🌙!""""","@user @user @user @user @user ...how you want to be defined""""? PUL-EASE! When you live under a 24/7/365 MSMedia SHIT-SMEAR to the point you have Marxine Waters sending her ANTIFA minions out to disrupt you in civic places - you learn not to give a F*CK what the """"Pavlovian Left"""" thought. Night, night 🌙!""""",Successful,2.4
81,234,@user Liberals are full of s#$t when they say they have alot of love to give!  They have become the devils minions.  No one will prayerfully vote for their socialist agenda!,@consumer Liberalism are plenary of s#$t when they say they have alot of love to give!  They have become the satan minions.  No one alacrity prayerfully elections for their socialistic agenda!,Successful,2.0
82,927,No my family aren't MAGA they just don't care. They're apart of the populace who get distracted by pop culture completely. They have zero idea what is going on in the world until I tell them &amp; even then they don't care. I'm a lion amongst lambs.,No my family aren't MAGA they just don't care. They're apart of the populace who get distracted by pop civilizations completely. They possesses none vistas what is going on in the world until I tell them &amp; even then they don't care. I'm a lion amongst lamb.,Successful,2.2
83,296,@user @user You should investigate Antifa's connections to the Nazis.,@user @user You should snooping Antifa's liens to the Nazis.,Successful,1.6
84,99,@user This liberal is pissed that anyone would give that disgusting pos an award for equality. And....f.u. for including all liberals in this bullshit decision by the HRC.,@user This liberal is pissed that anyone would give that shocking pos an award for equality. And....f.u. for including all liberals in this flan decision by the HRC.,Successful,1.6
85,39,@user @user WHERE'S holier than thou @user  Sippin wine in the shade somewhere...  #MAGA,@user @user WHERE'S sanctimonious than shouldst @user  Sippin wine in the shade somewhere...  #MAGA,Successful,1.6
86,529,(Albert)  Conservatives are spreading the lie Anderson Cooper faked a hurricane...,(Albert)  Conservatives are spreading the deception Anderson Cooper faked a hurricane...,Successful,3.6
87,21,@user All you do is lie. All congress does us lie.  MAGA.,@user Any you do is iie. All congress does us lie.  MAGA.,Successful,2.0
88,625,@user He is a DUMBASS !!!!!,@user His is a JERK !!!!!,Successful,3.0
89,117,@user @user @user @user Huh! The pot grows as council grows...in this case it is a reduction...and that amount $25m is going right back to the city for police gun control...already announced!,@user @user @user @user Huh! The pot grows as councils grows...in this case it is a shrank...and that monies $25m is going right back to the shing for cp gun control...already publicized!,Successful,2.0
90,526,@user @user Your statement sums up the Lib Dem party tbh Brett. And the Conservatives....... and the Labour Party......... What a sorry state we are in!!,@user @user Your rhetoric sums up the Tories Dem fiesta tbh Bret. And the Republicans....... and the Labourer Party......... What a sorry state we are in!!,Successful,1.4
91,139,@user FF8 sucks MAJOR wang.,@subscriptions FF8 stinks MAJOR zhu.,Successful,1.6
92,614,#ownthelibs interesting documentation of reactionary behavior from conservatives,#ownthelibs seductive papier of retarded misconduct from conservatives,Successful,1.2
93,950,@user Eric u got alot of balls ...,@user Eric ou got alot of balls ...,Successful,2.8
94,283,@user What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,@user What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberalism are simpletons &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,Successful,2.2
95,861,@user who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for gun control and stronger laws regarding mental illness! @user is about police brutality...she should educate herself on the issues,@user who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for guns control and stronger laws regarding affective indisposed! @user is about police brutality...she should educate herself on the issues,Successful,2.0
96,901,@user @user Best female  tennis player ever? Arguably. Great player. She is starting to age and become less unbeatable.,@user @user Best female  opens gamers ever? Arguably. Gargantuan gambler. She is starting to age and become less airtight.,Successful,1.2
97,619,"@user primary argument against #Kavanaugh is that he is too Constitutional""""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared animals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""""","@user primary argument against #Kavanaugh is that he is too Constitutional""""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared mammals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""""",Successful,2.4
98,301,@user @user Choosing heartless politician over your ancestors country.  Speaks volumes as to who you are.,@user @user Choosing merciless politician over your ancestors country.  Speaks volumes as to who you are.,Successful,3.8
99,364,@user Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.,@user Football is an all American jock that arouses families and populations juntos.  He also celebrates masculinity. It seems these things are under attack domingos.,Successful,2.0
