original,perturbed,type
@user @user @user Says one of the thickest cultists on Twitter. Irony at its finest.,@user @user @user Says one of the thickest cultists on Twitter. Joke at its finest.,Successful
@user She is disgusting,@customers She is horrifying,Successful
@user Eric holder is Obama's straw man of corruption,@user Eric holder is Obama's dregs man of kickbacks,Successful
@user And yes your presidency was one of the absolute worst. Go back to that....no way.,@user And uhhh your presidency was one of the absolute worst. Move back to that....no way.,Successful
@user @user @user You should take this picture down you destroyed one of my all time favorite Comedian/Actors @user,@user @user @user You should take this portraiture down you destroy one of my all time favorite Comedian/Employees @eaters,Failed
@user @user @user @user @user @user I saw her in Denver last week. She is still traumatized. Cohen owes her so much because of 'My Life on the D List'.,@user @user @user @user @user @user I suvs her in Pittsburgh former days. She is too mutilated. Epstein owes her because muy since of 'Mu Iife on the ding List'.,Failed
@user America is better than swamp crud like YOU!,@user America is better than savannah ooze like YOU!,Successful
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thank you for adding me Razor!  Patriots- if you aren’t following my Primary account @user - will you take a minute &amp; Follow me? Thanks &amp; MAGA🇺🇸,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Homage you for summing me Pesky!  Patriots- if you aren’t beneath my Rudimentary auditor @eaters - desiring you draw a hour &amp; Flagging me? Amnesty &amp; MAGA🇺🇸,Failed
@user The lies i keep hearing everyday sigh *INHALES* IM TIRED OF YOU PUTTING YOURSELF DOWN AND IF PPL DONT SEE HOW BEAUTIFUL MY BESTFRIEND IS THEN ITS THEIR PROBLEM You are beautiful ive seen iT so its my place to tell you you are beautiful and i accept nothing less. If not more 😤,@user The lies i keep hearing everyday sigh *INHALES* IM TIRED OF YOU PUTTING YOURSELF DOWN AND IF PPL DONT SEE HOW BEAUTIFUL MY BESTFRIEND IS THEN ITS THEIR PROBLEM You are beautiful ive seen iT so its my place to tell you you are beautiful and i accept nothing less. If not more 😤,Skipped
@user He is very perceptive Sweetie!,@user He is extremely perceptive Hoard!,Successful
"@user Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Burn in hell-  Jon.""""","@user Dear Paul McFartney-  You had us at Beatles.  You lost us at President Mad Captain.  Campfire in hell-  Jon.""""",Successful
@user you are also the king of taste,@user you are also the kung of hankering,Successful
"@user And everyone knows that Kerry doesn't have a clue!  Heard that from numerous anonymous"""" sources who also say he is not sane.  That's what the sources say.""""","@user And everyone knows that Kerry doesn't possessed a clue!  Learned that from umpteen unsung"""" fuentes who also speaks he is not intelligent.  That's what the fuentes dis.""""",Successful
@user @user I think she is a hypocrite and loyal to the evil GOP. Vote her out.,@user @user I think she is a moralist and loyal to the amiss GOP. Vote her out.,Successful
@user @user Bill Clinton enjoyed raping them while Ted Kennedy enjoyed killing them. But you are cool with that.,@user @user Bill Clinton enjoyed breached them while Ted Kennedy enjoyed dead them. But you are cool with that.,Successful
@user #Conservatives #Republicans are #TRAITORS to #America,@user #Conservatives #Republicans are #TRAITORS to #America,Skipped
@user This liberal is pissed that anyone would give that disgusting pos an award for equality. And....f.u. for including all liberals in this bullshit decision by the HRC.,@user This liberal is pissed that anyone would give that repellent pos an award for equality. And....f.u. for including all liberals in this flan decision by the HRC.,Successful
@user Eirc Holder: a friken idiot,@username Eirc Cardholder: a friken witless,Successful
@user @user You are very beautifull,@user @user You are acutely charmer,Successful
@user Crazy freaking liberals,@user Madmen freaking moderates,Successful
@user @user She's been active on Instagram lately. And she is dropping an album sometime this year.,@user @user She's been propitious on Instagram earlier. And she is slumps an archives sometime this roku.,Failed
@user @user Then we'll be talking about gun control! 😉,@user @user Then we'll sunt schmooze about gun control! 😉,Successful
@user @user Ikkk he is a fucking prince 6al3 mn al stories bta3in Disney kida ahhooo😹😭😹😭😹💜💜💜,@user @user Ikkk he is a jeez prince 6al3 mn al stories bta3in Disney kida ahhooo😹😭😹😭😹💜💜💜,Successful
@user @user says social housing is good and in the same breath talks of climbing the ladder.   Hypocrisy incarnate from a failed lying politician lining her party's pockets with tax money for real estate builders @user building their failure of lies,@user @user says social housing is good and in the same breath talks of climbing the ladder.   Holier incarnate from a failed reside policing lining her party's pockets with tax money for real estate builders @user building their failure of lies,Successful
@user @user He is delirious!,@user @user He is schizophrenia!,Successful
@user I can see how frustrating that is. Conservatives will always get more praise for humane policies because it isn't neccessarily expected of them.,@eaters me can imagines how embarrassing that is. Republicans gonna incessantly becoming more saluting for humans politicians because it isn't neccessarily awaits of them.,Successful
@user sick of white neo liberals speaking for Black people saying they all love Hillary. They are so deluded. It’s like they just rep ‘black lives matter’ so they can appear woke enough to keep railing against Bernie supporters. Because you know they didn’t care b4 Hillary lost 2 trump,@user patients of white neo democracy speaking for Black people saying they all love Regan. They are so dazzled. It’s like they just rep ‘black lives matter’ so they can appear woke enough to keep railing against Bernie supporters. Because you know they didn’t care b4 Hillary lost 2 trump,Successful
@user @user Do not donate. She is picking and choosing who she donates to. Being reported.,@user @user Makes not dons. She is collating and wahl who she don to. Lingering alluded.,Failed
@user @user @user Are you wanting gun control for LEO’s?,@user @user @user Sunt you wantto hotties control for HORVATH’s?,Successful
@user @user @user Do it with quran and then we will see how much atheist and brave she is... hindus figured it out that this type of attention grabbing big boss wanna be people are not worth it...  Go live in your 2 minutes Prime Time covered life ... Lord krishna and his followers don't care,@user @user @user Do it with quran and then we will see how much atheist and brave she is... hindus figured it out that this type of attention grabbing big boss wanna be people are not worth it...  Go live in your 2 minutes Prime Time covered life ... Lord krishna and his followers don't care,Skipped
@user But she is hecking cute fluffer,@user But she is hecking splendid fluffer,Successful
#Labour #Councillor shouting Nazi Scum ..  At victims of #GroomingGangs and this is going to get worse under #JeremyCorbyn's socialist #Britain   #Muslims #Islam #Leftists #MAGA #MEGA #MCGA #MEGA #Patriots #Conservatives,#Labour #Psychologists shouting Nazi Scum ..  With death of #GroomingGangs and this is going to get worse under #JeremyCorbyn's socialist #Britain   #Muslims #Islam #Leftists #MAGA #MEGA #MCGA #MEGA #Patriots #Republicans,Successful
@user @user @user How about your outrage over this?  Do something so you can be credible instead of being perceived as demagogues partisans #MAGA,@user @user @user How about your outrage over this?  Do something so you can be credible instead of being perceived as demagogues partisans #MAGA,Skipped
@user Yee yee,@consumer Yat chow,Failed
@user @user @user @user Huh! The pot grows as council grows...in this case it is a reduction...and that amount $25m is going right back to the city for police gun control...already announced!,@user @user @user @user Huh! The pot grows as rats grows...in this case it is a shrank...and that money $25m is going right back to the city for cp gun control...already publicized!,Successful
@user @user @user @user Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.,@user @user @user @user Whoa!  Inge!!! Back off that philosophical!  You're evaporate to confuse the liberals.,Successful
"1) Ultimately, the defense of Kavanaugh by Republicans, conservatives, their media and public is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'race neutral.'""""""""","1) Ultimately, the tusks of Kavanaugh by Republicans, republicans, their media and public is a manifestation of America's rape culture -- the latter being neither 'colorblind' or 'purebred unprejudiced.'""""""""",Successful
@user @user Wrong. @user was a enthusiastic architect of devastating austerity along with the Tory's. The @user did not have to abandon every principle they supposedly had to the @user they could have let Cameron run a minority Government (as dId SNP) but CHOSE not to,@user @user Wrong. @user was a enthusiastic cartoonist of devastating austerity along with the Tory's. The @eaters ai not haya to quits each brainchild they supposedly am to the @user they could have let Lindsay execute a minority Government (as ha SNP) but PICKED not to,Successful
@user @user @user @user  @user  Please get out to vote Republican right down the ticket or Pelosi gets back into control,@user @user @user @user  @user  Poser ai out to suffrage Biden right down the billets or Obama ha back into surveillance,Failed
@user @user you are running scared!🤡,@user @user you are executed scared!🤡,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ryan's wife was from a famously conservative Blue Dog Democrat family in Oklahoma. The conservatives that have left the Dems. She herself has always known to be conservative. She campaigned against Obama nationally in '08 and '12.,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ryan's damsel was from a ridiculously scrupulous Rookie Poodle Republican spousal in Arkansas. The republicans that owns abandon the Dems. She herself has always confessed to are scrupulous. She toiled against Barack domestically in '08 and '12.,Failed
"@user @user @user @user @user @user @user @user @user So the AR-15 is a fully semi-automatic assault rifle,"""" gun control works, and Donald Trump is racist?""""","@user @user @user @user @user @user @user @user @user So the AR-15 is a fully semi-automatic assault rifle,"""" gun control works, and Donald Trump is racist?""""",Skipped
@user Just listening to Juan Williams on the FIVE drives me crazy.  He is such an ignorant man.  Where does this man get his facts?  Thank GOD for Jesse Waters and you ladies!,@user Just listening to Juan Williams on the FIVE drives me crazy.  He is such an blinded friend.  Where does this man get his facts?  Thank GOD for Jesse Waters and you ladies!,Successful
"@user @user @user @user What you're doing is so irresponsible &amp; I believe that ur smart enough to understand how evil you are. If the FBI or JD had some plot to thwart DT, all they had to do was leak"""" to the press that he was being investigated. They DID NO SUCH THING. U know you're wrong, that's evil!""""","@user @user @user @user What you're doing is so counterintuitive &amp; I believe that vid savvy enough to understand how nefarious you are. If the FBI or JD had some plot to thwart DT, all they had to do was leak"""" to the press that he was being investigated. They DID NO SUCH THING. U know you're wrong, that's evil!""""",Successful
@user Ok guys I think her claims are b.s. too but if you start threatening her you're no better than Antifa,@user Ok wussies me think her claims are b.s. too but if you start threatening her you're no better than Antifa,Successful
@user By the looks of her face you can tell where they're pulling the numbers from,@eaters Throughout the awaits of her face you can notified where they're shoot the finger from,Failed
@user Fair &amp; square. Remember that when you’re thinking why! The laws are why. The people spoke and they will again,@user Dispassionate &amp; piazza. Rember that when you’sos thinks why! The laws are why. The hombres interfered and they lust again,Failed
@user I think the FBI should do the original interview.  They scare people more than feckless congress that will have to handle her with kids gloves or be demonized in media and left. Put her under oath and attempt to get the truth. She will be protected by liberals in congress,@user I think the FBI should do the original interview.  They scare people more than feckless congress that will have to handle her with kids gloves or be demonized in medio and left. Put her under oath and attempt to get the truth. She will be protected by liberals in congress,Successful
@user GOD DAMN IT... YOU ARE SO RIGHT. THERE'S NO GOING WRONG WITH THIS STUFF.,@user GOD DAMN IT... YOU ARE SO RIGHT. THERE'S RIEN GOING WRONG WITH THIS STUFF.,Successful
The “Law and Order” president really hates law enforcement! Lol #MAGA,The “Law and Order” president really scorned law enforcement! Lol #MAGA,Successful
@user if you ever want a record setting bad election for the liberals in quebec you need to go back to this,@user if you ever want a roster putting bad election for the fascists in dube you gotta to wiggle back to this,Successful
"@user @user @user @user @user ...how you want to be defined""""? PUL-EASE! When you live under a 24/7/365 MSMedia SHIT-SMEAR to the point you have Marxine Waters sending her ANTIFA minions out to threaten you in public places - you learn not to give a F*CK what the """"Pavlovian Left"""" thinks. Night, night 🌙!""""","@user @user @user @user @user ...how you want to be defined""""? PUL-EASE! When you live under a 24/7/365 MSMedia SHIT-SMEAR to the point you have Marxine Waters sending her ANTIFA minions out to disrupt you in civic places - you learn not to give a F*CK what the """"Pavlovian Left"""" views. Night, night 🌙!""""",Successful
-Being on food stamps  -Liking boys/girls or liking both -Not knowing who you are -Your body size  -Not knowing something  -scared to ask for help -Not dating someone  -What you wear,-Being on food stamps  -Liking boys/whores or odour both -Not knowing who you are -Your body size  -Not knowing something  -scared to ask for help -Not dating someone  -What you porter,Successful
@user @user @user @user We are not a democratic republic. We have never been a Democratic anything. We have never had Democratic ideology. Nor is this a “new” talking point. We are constantly correcting Democrats/liberals on this.,@user @user @user @user Our are not a congo democrat. Our could never been a Republican anything. We ha never possessed Democratic brainchild. Nor is this a “novo” talking kok. Our are constantly remedied Democrats/liberals on this.,Successful
@user @user @user @user @user @user @user @user @user @user @user Soon both the libs &amp; the conservatives will havevut so everytime we have a change of government we'll be paying out cancelled contracts,@user @user @user @user @user @user @user @user @user @user @user Riffle both the leftists &amp; the republicans gonna havevut too everytime we ai a tampered of vlado we'll sunt paycheck out spoiled decades,Failed
@user You are sexy as fuck babygirl🔥🔥🔥,@consumer You are sexy as kiss babygirl🔥🔥🔥,Successful
@user FF8 sucks MAJOR wang.,@user FF8 frightens MAJOR wang.,Successful
@user @user She picks some random conservative issues from US and try to force fit in Indian narrative. Next might be gun control 😭,@user @user She picks some random scrupulous hassles from US and try to force fit in Indian narrative. Next might be gun control 😭,Successful
@user @user @user She should have gotten August off to let work on stuff at the P.C. It would have help her a lot.,@user @user @user Her shouldnt have got Augustus off to license work on somethings at the w.iii. He would possess pomoc her a alot.,Failed
@user Another nail in the coffin of the NFL,@user Another nail in the knell of the NFL,Successful
@user @user @user @user You are not dumb.,@user @user @user @user You are not dumb.,Skipped
@user Holy moly!! If the catholic people haven't been awakened by this ..... #FalseProphet  #Lunatic,@user Holy moly!! Unless the catholic hombres haven't been awakened by this ..... #FalseProphet  #Foolishness,Successful
@user Bullshit. People died because of an incompetent government in Puerto Rico. And you can start with that mayor. Stop lying Gutierrez.,@user Malarkey. People died because of an able government in Puerto Rico. And you can start with that mayor. Stop lied Gutierrez.,Successful
@user Antifa isn’t after her.,@eaters Antifa isn’t after her.,Failed
@user @user He is such a showman! And those pipes😍 the man can SING,@user @user He is such a showman! And those pipes😍 the man can SING,Skipped
@user @user @user Now we just need antifa outside when they confirm kavanaugh,@user @user @user Now we just owe antifa outside when they assuring kavanaugh,Failed
@user Fascist always control the media.,@user Militaristic always control the media.,Successful
@user More I think about this one--it feels like a story trap. People go nuts and complain--talk about gun control which Cruz could then use to fire up his base claiming that they want to take away 2A rights all because of a couple of shells.,@user More I think about this one--it feels like a story trap. People go nuts and complain--talk about gun control which Cruz could then use to fire up his base claiming that they want to take away 2A rights all because of a couple of shells.,Skipped
@user Fuck you dope.  Not a Fox watcher.  Independent voter that will never vote left.  Your Party is dangerous.,@tenant Sandbagged you stash.  Not a Fox watcher.  Independent voter that will never voice left.  Tonne Party is dangerous.,Successful
@user was literally just talking about this lol all mass shootings like that have been set ups. it’s propaganda used to divide us on major issues like gun control and terrorism,@user was literally just talking about this lol all mass gunfire like that have been set ups. it’s propaganda used to divide us on major issues like gun control and terrorism,Successful
@user @user @user @user as of right now my only solid position is that the NRA has become far too influential in politics and as a result they have delayed the desire for gun control for about 20 years.,@user @user @user @user as of right now my only solid position is that the NRA has become far too influential in politics and as a result they have delayed the desire for gun control for about 20 years.,Skipped
